Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Decade (product.metafields.custom.decade),Gender (product.metafields.custom.gender),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Age group (product.metafields.shopify.age-group),Color (product.metafields.shopify.color-pattern),Era (product.metafields.shopify.era),Eyewear frame color (product.metafields.shopify.eyewear-frame-color),Eyewear frame design (product.metafields.shopify.eyewear-frame-design),Eyewear frame material (product.metafields.shopify.eyewear-frame-material),Eyewear lens material (product.metafields.shopify.eyewear-lens-material),Fabric (product.metafields.shopify.fabric),Lens coating (product.metafields.shopify.lens-coating),Lens color (product.metafields.shopify.lens-color),Lens polarization (product.metafields.shopify.lens-polarization),Lens type (product.metafields.shopify.lens-type),Optical frame design (product.metafields.shopify.optical-frame-design),Target gender (product.metafields.shopify.target-gender),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
take-off-1970s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0615/8814/4312/files/IMG_1843.jpg?v=1714493690,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
take-off-1970s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0615/8814/4312/files/IMG_1844.jpg?v=1714493692,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
take-off-1970s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0615/8814/4312/files/IMG_1845.jpg?v=1714493689,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
retro-gold-1980s-alain-mikli-vintage-glasses-gold-frame,"""Retro Gold"" 1980s Alain Mikli Sunglasses","<h3>""Retro Gold"" 1980s Alain Mikli Sunglasses</h3>
<p>Step into the world of high fashion with the ""Retro Gold"" 1980s Alain Mikli vintage glasses. Crafted in France, these gold-framed glasses are a statement of luxury eyewear, featuring a bold triple nose bridge and distinctive pronounced corners. The pair is upgraded with brand new green polarized lenses, perfect for modern use while retaining the charm of its iconic 1980s design.</p>
<p>A must-have for collectors and fashion enthusiasts seeking unique, sustainable, and artisan-crafted eyewear.</p>
<p><strong>Details:</strong></p>
<ul>
<li>
<strong>Designer:</strong> Alain Mikli</li>
<li>
<strong>Country of Origin:</strong> France</li>
<li>
<strong>Era:</strong> 1980s</li>
<li>
<strong>Frame Material:</strong> Gold</li>
<li>
<strong>Lens Type:</strong> Green Polarized</li>
<li>
<strong>Condition:</strong> Excellent vintage condition</li>
<li>
<strong>Includes:</strong> Case and AZYR cleaning cloth</li>
</ul>
<p><strong>Size:</strong></p>
<ul>
<li>Lens Width: 55mm</li>
<li>Bridge Width: 18mm</li>
<li>Lens Height: 45mm</li>
</ul>
<p>Elevate your eyewear collection with these exclusive, environmentally conscious glasses, combining vintage appeal with modern performance. Perfect for those who appreciate sustainable fashion and want to add a bespoke vintage eyewear piece to their wardrobe.</p>",Alain Mikli,Apparel & Accessories > Clothing Accessories > Sunglasses,Sunglasses,"1980 frame, 1980S, 1980s frames, 1980s glasses, alain mikli, eyeglass frame, frames, france, gold, gold frames, green lenses, Luxury Eyewear, luxury glasses, metal frames, polarized, Retro Gold 1980s, vintage, vintage frames, vintage glasses",true,Size,OS,,,,,,,,"",226.796185,shopify,deny,manual,120.00,200.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0615/8814/4312/files/Retro_Gold_1980s_Alain_Mikli_vintage_glasses_gold_frame.jpg?v=1734008251,1,Retro Gold 1980s Alain Mikli vintage glasses gold frame,false,,,,,,,,,,,,,,1980s ,Unisex,,,adults,gold; dark-green,,gold,oval,metal,glass,,,dark-green,polarized,,full-frame,unisex,,,,,,lb,,,active
retro-gold-1980s-alain-mikli-vintage-glasses-gold-frame,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0615/8814/4312/files/Retro_Gold_1980s_Alain_Mikli_vintage_glasses_gold_frame_right_side.jpg?v=1734008267,2,"Retro Gold 1980s Alain Mikli vintage glasses gold frame, right side",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
retro-gold-1980s-alain-mikli-vintage-glasses-gold-frame,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0615/8814/4312/files/Retro_Gold_1980s_Alain_Mikli_vintage_glasses_gold_frame_right_side_2.jpg?v=1734008287,3,"Retro Gold 1980s Alain Mikli vintage glasses gold frame, right side 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
retro-gold-1980s-alain-mikli-vintage-glasses-gold-frame,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0615/8814/4312/files/Retro_Gold_1980s_Alain_Mikli_vintage_glasses_gold_frame_left_side.jpg?v=1734008309,4,"Retro Gold 1980s Alain Mikli vintage glasses gold frame, left side",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
retro-gold-1980s-alain-mikli-vintage-glasses-gold-frame,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0615/8814/4312/files/Retro_Gold_1980s_Alain_Mikli_vintage_glasses_gold_frame_left_side_2.jpg?v=1734008339,5,"Retro Gold 1980s Alain Mikli vintage glasses gold frame, left side 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tangled-up-in-blue-1980s,“Tangled Up In Blue” 1980s,"<p>1980s Polaroid frame with new teal lenses. Light brown tortoise design, oversized round with a unique nose bridge. Personality piece for sure. </p>",COOL-RAY POLAROID,Apparel & Accessories,Sunglasses,"1980S, blue, oversized, Polaroid, round",true,Size,OS,,,,,,,,"",226.796185,shopify,deny,manual,200.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0615/8814/4312/files/76861C45-E734-45CF-9343-E59187477C7E.jpg?v=1714309633,1,"",false,,,,,,,,,,,,,,1980s,,,,,,,,,,,,,,,,,,,,,,,lb,,,active
tangled-up-in-blue-1980s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0615/8814/4312/files/A14F840D-E75C-4EAD-B5AE-181315C5B030.jpg?v=1714309636,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tangled-up-in-blue-1980s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0615/8814/4312/files/4358C554-6DB7-4F97-8890-7234DD3EA3AE.jpg?v=1714309634,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tangled-up-in-blue-1980s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0615/8814/4312/files/DDC22E17-6704-454B-937D-360531C59610.jpg?v=1714309635,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tangled-up-in-blue-1980s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0615/8814/4312/files/D6801573-ABF6-41A6-B5B5-B320AD12D9A1.jpg?v=1714309635,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eyes-on-masters-1990s,“Eyes on Masters” 1990s,"<p>Adidas x Masters Collab - shield sunglasses with unique ribbed rubber nose piece, supplying utmost comfort. Large red earpieces boasting “adidas” on each side. <br><br></p>
<p>Sporty and functional. Holes in the end of each ear for glasses holder. Made in Austria. </p>",Adidas x Masters,Apparel & Accessories,Sunglasses,"1990s, Adidas, Austria, red, sporty, vintage, wrap",true,Size,OS,,,,,,,,"",226.796185,shopify,deny,manual,200.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0615/8814/4312/files/BA3B81C9-F3A6-45A3-A122-68937B46587C.jpg?v=1714231640,1,"",false,,,,,,,,,,,,,,1990s,,,,,,,,,,,,,,,,,,,,,,,lb,,30.00,active
eyes-on-masters-1990s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0615/8814/4312/files/2AC0F4E6-5E8B-48D9-9496-56193CC45614.jpg?v=1714231640,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eyes-on-masters-1990s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0615/8814/4312/files/ADD9207E-6AE0-4F21-919E-C8F499A9CA11.jpg?v=1714231642,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eyes-on-masters-1990s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0615/8814/4312/files/240895DE-0396-48B8-8D29-6D78FCFE29BD.jpg?v=1714231641,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
goggles-1990s,“Goggles” 1990s,<p>1990s Prada black wrap-around frames with original black gradient lenses. Made in Italy. </p>,Prada,Uncategorized,"","1990s, black, Gradient, Prada, vintage prada, wrap",true,Size,OS,,,,,,,,"",226.796185,shopify,deny,manual,350.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0615/8814/4312/files/IMG-1184.jpg?v=1714150982,1,"",false,,,,,,,,,,,,,,1990s,,,,,,,,,,,,,,,,,,,,,,,lb,,,active
goggles-1990s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0615/8814/4312/files/IMG-1191.jpg?v=1714150982,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
goggles-1990s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0615/8814/4312/files/IMG-1189.jpg?v=1714150982,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
goggles-1990s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0615/8814/4312/files/IMG-1187.jpg?v=1714150982,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
goggles-1990s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0615/8814/4312/files/IMG-1185.jpg?v=1714150982,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
goggles-1990s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0615/8814/4312/files/IMG-1204.jpg?v=1714150982,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
goggles-1990s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0615/8814/4312/files/IMG-1186.jpg?v=1714150982,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
goggles-1990s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0615/8814/4312/files/IMG-1190.jpg?v=1714150962,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sporty-spice-1980s,"""Sporty Spice"" 1980s","<p><meta charset=""UTF-8""><span>Elevate your sporty style with our exclusive find: the 1980s Bolle black wrap-around frame with polarized lenses. Specially sourced for those who value both performance and fashion, these vintage glasses bring a retro edge to your active lifestyle. Stand out on the track, trail, or street with this one-of-a-kind accessory.</span></p>
<p><span>To note - the nose pieces on this frame are worn. It looks like a possible manufacturing defect as every other piece of the glasses/frame is in perfect condition.</span></p>",BOLLE,Uncategorized,Sunglasses,"1980S, black, france, french, polarized, wrap",true,Size,OS,,,,,,,,"",226.796185,shopify,deny,manual,60.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0615/8814/4312/files/IMG_0527.jpg?v=1714082358,1,"",false,,"Elevate your sporty style with our exclusive find: the 1980s Bolle black wrap-around frame with polarized lenses. Stand out on the track, trail, or street with this one-of-a-kind accessory. ",,,,,,,,,,,,1980s,,,,,,,,,,,,,,,,,,,,,,,lb,,,active
sporty-spice-1980s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0615/8814/4312/files/IMG_0530.jpg?v=1714082355,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sporty-spice-1980s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0615/8814/4312/files/IMG_0533.jpg?v=1714082356,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sporty-spice-1980s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0615/8814/4312/files/IMG_0532.jpg?v=1714082359,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sporty-spice-1980s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0615/8814/4312/files/IMG_0531.jpg?v=1714082357,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sporty-spice-1980s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0615/8814/4312/files/IMG_0529.jpg?v=1714082357,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sporty-spice-1980s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0615/8814/4312/files/IMG_0528.jpg?v=1714082363,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
big-sky-blues-y2k,"""Big Sky Blues"" y2k","<p>Huzzaaaah! Black wayfarer/horn-rimmed style frame screams glamour. These 2000s Vince Camuto frames are finished with blue gradient lenses, dark enough to be subtle but sure to make a statement when analyzing closely. Made in China.</p>
<p>They're sure to give the wearer confidence, blocking out the sun and boasting a glam appearance.</p>",Vince Camuto,Uncategorized,Sunglasses,"black, blue, china, vince camuto, wayfarer, y2k",true,Size,OS,,,,,,,,"",226.796185,shopify,deny,manual,75.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0615/8814/4312/files/IMG_0519.jpg?v=1714077616,1,"",false,,"Black wayfarer/horn-rimmed style frame screams glamour. These 2000s Vince Camuto frames are finished with blue gradient lenses, dark enough to be subtle but sure to make a statement when analyzing closely. ",,,,,,,,,,,, 2000s ,,,,,,,,,,,,,,,,,,,,,,,lb,,,active
big-sky-blues-y2k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0615/8814/4312/files/IMG_0520.jpg?v=1714077620,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
big-sky-blues-y2k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0615/8814/4312/files/IMG_0526.jpg?v=1714077618,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
big-sky-blues-y2k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0615/8814/4312/files/IMG_0525.jpg?v=1714077622,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
big-sky-blues-y2k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0615/8814/4312/files/IMG_0524.jpg?v=1714077617,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
big-sky-blues-y2k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0615/8814/4312/files/IMG_0523.jpg?v=1714077617,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
big-sky-blues-y2k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0615/8814/4312/files/IMG_0521.jpg?v=1714077615,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
golden-visionaries-1980s,"""Golden Visionaries"" 1980s","<p><span>Step into the glamour of the 1980s with our Escada Brown Bubble Acetate Frame. Crafted with nostalgic flair, these frames exude retro charm while boasting modern functionality. This pair features new polarized lenses, ensuring optimal clarity and protection from harsh glares. </span></p>
<p><span>Elevating the allure are the exquisite gold details adorning each ear hinge, adding a touch of sophistication to your everyday style. Embrace timeless elegance with our Escada frames, where vintage meets contemporary luxury.</span></p>",ESCADA,Apparel & Accessories,Sunglasses,"1980S, brown, france, polarized, retro, sunglasses",true,Size,OS,,,,,,,,"",226.796185,shopify,deny,manual,200.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0615/8814/4312/files/IMG_9905_3a86c953-a376-4297-bd52-7342c0a714d4.jpg?v=1714072662,1,"",false,,"Step into the glamour of the 1980s with our Escada Brown Bubble Acetate Frame. Crafted with nostalgic flair, these frames exude retro charm while boasting modern functionality. This pair features new polarized lenses, ensuring optimal clarity and protection from harsh glares. ",,,,,,,,,,,,1980s,,,,,,,,,,,,,,,,,,,,,,,lb,,,active
golden-visionaries-1980s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0615/8814/4312/files/IMG_9904_711e066f-92dd-42fd-8fd8-b10166a44ba0.jpg?v=1714072659,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
golden-visionaries-1980s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0615/8814/4312/files/IMG_9909.jpg?v=1714072663,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
golden-visionaries-1980s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0615/8814/4312/files/IMG_9906.jpg?v=1714072660,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
golden-visionaries-1980s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0615/8814/4312/files/IMG_9907.jpg?v=1714072664,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
golden-visionaries-1980s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0615/8814/4312/files/IMG_9908.jpg?v=1714072661,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
novacheck-at-night-y2k,"""Novacheck at Night"" y2k","<p>Classic Burberry novacheck pattern with a darker take on the. Black and grey make for a subtle design on this small oval acetate frame, complete with new grey polarized lenses.</p>
<p>Made in Italy.</p>",Burberry,Apparel & Accessories,Sunglasses,"burberry, italy, made in Italy, oval, polarized, small, y2k",true,Size,OS,,,,,,,,"",226.796185,shopify,deny,manual,250.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0615/8814/4312/files/IMG_9871.jpg?v=1714068770,1,"",false,,,,,,,,,,,,,,2000s,,,,,,,,,,,,,,,,,,,,,,,lb,,50.00,active
novacheck-at-night-y2k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0615/8814/4312/files/IMG_9872.jpg?v=1714068768,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
novacheck-at-night-y2k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0615/8814/4312/files/IMG_9873.jpg?v=1714068771,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
novacheck-at-night-y2k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0615/8814/4312/files/IMG_9874.jpg?v=1714068773,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
novacheck-at-night-y2k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0615/8814/4312/files/IMG_9875.jpg?v=1714068767,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
azul-y2k,“Azul” y2k,<p>2000s Ralph Lauren blue stone style frame with original blue polarized lenses. </p>,Ralph Lauren,Uncategorized,"","",true,Size,OS,,,,,,,,"",226.796185,shopify,deny,manual,175.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0615/8814/4312/files/IMG-0764.jpg?v=1713972317,1,"",false,,,,,,,,,,,,,,2000s ,,,,,,,,,,,,,,,,,,,,,,,lb,,,active
azul-y2k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0615/8814/4312/files/IMG-0766.jpg?v=1713972319,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
azul-y2k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0615/8814/4312/files/IMG-0768.jpg?v=1713972316,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
azul-y2k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0615/8814/4312/files/IMG-0767.jpg?v=1713972321,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
azul-y2k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0615/8814/4312/files/IMG-0765.jpg?v=1713972318,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
viva-la-juicy-1990s,"""Viva la Juicy"" 1990s",Wrap-around Juicy Couture beige frame with rounded full-face lenses. Acetate frame with polarized brown lenses. Made in Italy.,Juicy Couture,Uncategorized,Sunglasses,"1990s, italy, juicy, juicy couture, made in Italy, polarized, vintage sunglasses, wrap",true,Size,OS,,,,,,,,"",226.796185,shopify,deny,manual,200.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0615/8814/4312/files/IMG_0509.jpg?v=1713904598,1,"",false,,,,,,,,,,,,,,1990s,,,,,,,,,,,,,,,,,,,,,,,lb,,22.00,active
viva-la-juicy-1990s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0615/8814/4312/files/IMG_0518.jpg?v=1713904595,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
viva-la-juicy-1990s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0615/8814/4312/files/IMG_0516.jpg?v=1713904597,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
viva-la-juicy-1990s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0615/8814/4312/files/IMG_0514.jpg?v=1713904596,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
viva-la-juicy-1990s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0615/8814/4312/files/IMG_0513.jpg?v=1713904593,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
viva-la-juicy-1990s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0615/8814/4312/files/IMG_0512.jpg?v=1713904592,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
viva-la-juicy-1990s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0615/8814/4312/files/IMG_0511.jpg?v=1713904594,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fog-be-gone-1990s,"""Fog Be Gone"" 1990s","<p>We LOVE these frames. Super high quality and reliable, sporty, gorpcore.. These would pair perfectly with a pair of Salomons for a walk through NYC, a bike ride, or a hypey streetwear outfit. Truly, these glasses can work on either side of the spectrum. Fashionable and functional.</p>
<p>Lenses are interchangeable—one pair clear anti-fog, one pair black polarized. Comes with changeable strap as well to make goggles. Take matters into your own hands, change your glasses on your own time.</p>",WileyX,Uncategorized,Sunglasses,"1990s, italy, made in Italy, polarized, sporty, wileyx",true,Size,OS,,,,,,,,"",226.796185,shopify,deny,manual,200.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0615/8814/4312/files/F9662A06-99C1-427E-BAB9-679CCB6314BE.jpg?v=1722313594,1,"",false,,,,,,,,,,,,,,1990s,,,,,,,,,,,,,,,,,,,,,,,lb,,33.00,active
fog-be-gone-1990s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0615/8814/4312/files/IMG_0534.jpg?v=1722313594,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fog-be-gone-1990s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0615/8814/4312/files/26A8C348-6081-4620-8023-8347B0B0A27B.jpg?v=1722313594,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fog-be-gone-1990s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0615/8814/4312/files/IMG_0535.jpg?v=1722313594,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fog-be-gone-1990s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0615/8814/4312/files/IMG_0545.jpg?v=1722313594,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fog-be-gone-1990s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0615/8814/4312/files/A1BF5A2F-1005-41D0-AC04-B631D618F421.jpg?v=1722313594,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fog-be-gone-1990s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0615/8814/4312/files/IMG_0551.jpg?v=1722313594,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
